File,N.Sentences,N.Words,N.Syllables,Words.Per.Sentence,Syllables.Per.Word,Grade.Score
1340,49,1029,1631,21.0,1.5850340136054422,11.303401360544218
2322,58,819,1157,14.120689655172415,1.4126984126984128,6.586910235358513
4979,54,574,783,10.62962962962963,1.3641114982578397,4.652071234998068
13025,57,585,824,10.263157894736842,1.4085470085470086,5.033486279802073
8410,62,505,751,8.14516129032258,1.4871287128712871,5.134731715106994
12925,48,952,1421,19.833333333333332,1.4926470588235294,9.758235294117647
4162,62,667,1029,10.758064516129032,1.542728635682159,6.809843062339798
13637,65,848,1159,13.046153846153846,1.366745283018868,5.625594339622644
3476,49,821,1332,16.755102040816325,1.6224116930572472,10.088947773993887
11886,63,679,946,10.777777777777779,1.3932253313696612,5.053392243495338
5762,42,764,1181,18.19047619047619,1.5458115183246073,9.74486163051608
12501,38,721,1181,18.973684210526315,1.638002773925104,11.13816957442149
378,44,795,1264,18.068181818181817,1.589937106918239,10.217848770726132
10322,59,1031,1468,17.47457627118644,1.4238603297769157,8.026636637130316
7220,52,1032,1580,19.846153846153847,1.5310077519379846,10.215891472868218
4258,47,663,879,14.106382978723405,1.3257918552036199,5.5558332531048435
11990,50,986,1472,19.72,1.4929006085192698,9.717027180527385
5594,42,739,1182,17.595238095238095,1.5994587280108254,10.1457558476706
1599,64,681,964,10.640625,1.4155653450807635,5.263514821953013
10596,40,924,1513,23.1,1.6374458874458875,12.740861471861475
8090,45,849,1345,18.866666666666667,1.5842167255594817,10.461757361601887
11076,47,690,1015,14.680851063829786,1.4710144927536233,7.49350292938637
14046,50,489,694,9.78,1.4192229038854807,4.971030265848672
14505,56,723,1009,12.910714285714286,1.3955739972337482,5.912951738786806
7460,63,1041,1554,16.523809523809526,1.4927953890489913,8.469271305063813
1346,73,1602,2636,21.945205479452056,1.6454431960049938,12.384859849845231
1575,51,913,1395,17.901960784313726,1.5279299014238774,9.42133754268411
11609,24,463,696,19.291666666666668,1.5032397408207343,9.671978941684667
12444,65,1435,2296,22.076923076923077,1.6,11.900000000000002
3426,29,476,757,16.413793103448278,1.5903361344537814,9.577345696899453
3440,61,681,907,11.163934426229508,1.3318649045521291,4.479940299944634
5600,20,542,866,27.1,1.5977859778597785,13.83287453874539
6527,50,933,1391,18.66,1.4908896034297963,9.279897320471598
4071,47,431,603,9.170212765957446,1.3990719257540603,4.4954317026213175
1896,49,563,822,11.489795918367347,1.4600355239786855,6.119439591111753
5645,43,447,624,10.395348837209303,1.395973154362416,4.93666926798814
11695,46,634,871,13.782608695652174,1.3738170347003154,5.996258400768074
3127,62,776,1081,12.516129032258064,1.393041237113402,5.729176920518793
10933,43,411,622,9.55813953488372,1.5133819951338199,5.995581961183724
11133,51,814,1188,15.96078431372549,1.4594594594594594,7.8563275039745655
7505,54,950,1502,17.59259259259259,1.5810526315789473,9.92753216374269
11502,67,1149,1745,17.149253731343283,1.5187119234116624,9.0190096514815
3036,37,314,415,8.486486486486486,1.321656050955414,3.315271131003616
10620,56,688,1044,12.285714285714286,1.5174418604651163,7.107242524916945
5765,39,851,1314,21.82051282051282,1.5440658049353702,11.13997649823737
3609,48,653,950,13.604166666666666,1.454823889739663,6.882546898928023
5305,66,964,1450,14.606060606060606,1.504149377593361,7.855326291965298
9479,51,1046,1655,20.50980392156863,1.5822179732313575,11.078995613541785
4656,55,661,1000,12.018181818181818,1.51285930408472,6.948830697290607
3732,50,664,971,13.28,1.4623493975903614,6.8449228915662665
11085,53,989,1624,18.660377358490567,1.6420626895854398,11.06388690691951
10110,58,998,1571,17.20689655172414,1.5741482965931863,9.695639554972015
10882,46,684,963,14.869565217391305,1.4078947368421053,6.822288329519452
13347,54,595,849,11.018518518518519,1.426890756302521,5.54453314659197
8886,55,864,1215,15.709090909090909,1.40625,7.130295454545454
9195,56,954,1451,17.035714285714285,1.520964360587002,9.001308026355197
9401,51,925,1496,18.137254901960784,1.6172972972972972,10.567637519872815
2564,81,1232,1904,15.209876543209877,1.5454545454545454,8.578215488215491
9086,36,535,823,14.86111111111111,1.5383177570093458,8.357982866043617
12574,44,764,1158,17.363636363636363,1.5157068062827226,9.067158495954306
11124,31,755,1185,24.35483870967742,1.5695364238410596,12.428916898098695
8244,48,876,1250,18.25,1.4269406392694064,8.365399543378995
11600,49,998,1549,20.367346938775512,1.5521042084168337,10.668094965441089
11898,41,768,1199,18.73170731707317,1.5611979166666667,10.137501270325206
7815,57,893,1331,15.666666666666666,1.490481522956327,8.10768197088466
6940,61,1040,1585,17.049180327868854,1.5240384615384615,9.042834174022698
3826,20,623,1012,31.15,1.624398073836276,15.726397271268059
8480,57,1269,2062,22.263157894736842,1.6249014972419227,12.266469246402057
1248,39,765,1170,19.615384615384617,1.5294117647058822,10.10705882352941
12437,35,334,452,9.542857142857143,1.3532934131736527,4.10057656116339
12885,56,739,1165,13.196428571428571,1.5764546684709067,8.158772230813842
8736,52,936,1430,18.0,1.5277777777777777,9.457777777777778
10246,47,431,617,9.170212765957446,1.431554524361949,4.878726366194403
4947,57,723,1033,12.68421052631579,1.4287690179806363,6.216316517434667
14250,40,978,1535,24.45,1.5695296523517381,12.465949897750509
3616,49,798,1180,16.285714285714285,1.4786967418546366,8.210050125313284
7672,50,837,1337,16.74,1.5973715651135005,9.787584468339308
498,43,962,1555,22.372093023255815,1.6164241164241164,12.208920852874346
8110,54,585,842,10.833333333333334,1.4393162393162393,5.618931623931626
14347,32,611,877,19.09375,1.4353518821603928,8.793714709492637
1788,62,743,1071,11.983870967741936,1.4414535666218036,6.0928617635566376
775,42,426,580,10.142857142857142,1.3615023474178405,4.431441985244806
13108,43,760,1196,17.674418604651162,1.5736842105263158,9.872496940024483
2412,49,905,1427,18.46938775510204,1.5767955801104971,10.219249069793666
